alexa_rank,company_name,company_url,score,serial_number,verb,web_info
359966,当知网备课频道,beike.dangzhi.com,得分:1436,5328,2,网站简介：当知网备课频道。
4975423,宁夏建设职业技术学院,nxjy.edu.cn,得分:1436,5329,8,网站简介：宁夏建设职业技术学院是一所函建工、建材、城建、城市规化、房地产、物业管理、道路桥梁、建筑装修、环境保护、建筑安装、工程预决算等学科，集函授本科、函授专科、高职、...
5990264,云南司法警官职业学院,yncpu.net,得分:1436,5330,13,网站简介：云南司法警官职业学院是一所政法类全日制人民警察高等职业院校，创建于1980年3月。1998年1月，学院以优异成绩被司法部评为全国首批部级重点中专学校，同年2月，被云南省教委...
48936,陕西中公金融人,sa.jinrongren.net,得分:1435,5331,100,网站简介：【陕西中公金融人】为您及时发布2015年陕西信合_农村信用社_农村信用社招聘-陕西银行招聘信息，陕西银行从业，证券从业考试报名时间_入口，考试科目，面试内容，考试通知，...
20418582,临川二中,lcez.com.cn,得分:1435,5332,9,网站简介：临川二中创办于1978年9月，座落到王安石、汤显祖故里临川城区。初名江西省临川县第二中学；1995年4月原临川县、抚州市合并为县级临川市后，更名为江西省临川市第二中学。20...
59756,重庆理工大学本专科招生信息网,zs.cqut.edu.cn,得分:1434,5333,1,网站简介：重庆理工大学招生办。
124288,博锐管理在线,boraid.com,得分:1434,5334,171,"网站简介：博锐管理在线（www.boraid.com）提供管理资料下载,管理文章文库,管理培训公开课,企业培训内训课服务,培训咨询机构同盟,咨询公司专栏等恩荣。"
535486,内蒙古师范大学研究生处,yjsc.imnu.edu.cn,得分:1434,5335,2,网站简介：内蒙古师范大学研究生处
932773,陕西人事考试网,shanxi.jingjia.org,得分:1434,5336,75,网站简介：京佳公务员考试培训学院陕西分校提供，陕西人事网发布，2011年陕西政法干警考试招录公告，并对陕西政法干警考试进行培训辅导，免费提供陕西政法干警考试，陕西政法干警试题...
5525110,贵州招生考试信息网,gzszkedu.net,得分:1434,5337,0,网站简介：贵州招生信息网|贵州省考试信息|贵州研究生考试历年录取分数线查询|贵州自学考试|贵州成人高考|贵州高考招生信息
6208749,邳州教育网,edupz.cn,得分:1434,5338,45,网站简介：邳州市教育局主办
29885922,乌鲁木齐人事考试网,wlmqrsks.com,得分:1434,5339,1,网站简介：乌鲁木齐市人事考试网
613534,中国现代教育网,www.30edu.com,得分:1433,5340,688,"网站简介：中国现代教育网,善见教育,专业提供免费校园网建设,数字校园整体解决方案提供商,提供网校平台建设,教育资源库,数字图书馆,教育影视馆,网校办公,在线组卷,教育oa等服务."
55938,职称考评网,zckp.com,得分:1432,5341,15,网站简介：职称考评网（www.zckp.com）专业提供职称考试、职称评审资讯和服务的门户网站!
146445,评师网,pinglaoshi.com,得分:1432,5342,37,"网站简介：评师网(www.pinglaoshi.com)于2006年11月正式上线。目前，评师网已经发展成为师资数据全面、教学评价内容丰富、具有权威性的教育培训服务评价类网站。
评师网中的“评”意指..."
467459,太原科技大学教务处,jwc.tyust.edu.cn,得分:1432,5343,0,网站简介：
3223969,初中作文网,czcol.cn,得分:1432,5344,5,"网站简介：初中作文网提供：初中作文阅读,初中作文写作,中考作文,作文精选"
5058558,安徽外国语学院,aflc.com.cn,得分:1432,5345,20,"网站简介：国家教育部批准的普通本科高校,安徽外国语学院,校友,具有颁发国家承认的统招本、专科学历资格,学院在合肥市。"
428552,重庆市自学考试,zk.cqksy.cn,得分:1431,5346,12,网站简介：重庆市教育考试院 ??
3406078,宜州一中,yzyz.org,得分:1431,5347,20,"网站简介：广西宜州一中,宜州一中,宜州市一中,www.yzyz.org"
3893641,湖北人事考试网,www.hbrsks.net,得分:1431,5348,0,网站简介：湖北人事考试网负责湖北公务员考试、湖北事业单位招考、专业技术人才评定、国家或省里明确由湖北人事考试院承担的专业技术职务任职资格考试、评聘专业技术职务所需的外语考...
10064771,英德市教育信息网,ydjyedu.cn,得分:1431,5349,11,网站简介：英德教育信息网是英德教育局的官门网站，包括各类教育信息、文件的发布，展现各学校风采快讯，接收并处理各类教育咨询投诉。
76288,浙江工商大学杭州商学院,hsy.zjgsu.edu.cn,得分:1430,5350,21,网站简介：浙江工商大学杭州商学院为全日制本科独立学院，学院现有32个本科专业中，经济学门类专业5个，管理学门类专业14个，文学门类专业6个，法学门类专业1个，工学门类专业3个，艺...
3750235,成都铁路学校,www.028gtxx.com,得分:1430,5351,19,"网站简介：成都铁路学校是四川教育部门批准的专业培养全日制高铁人才的学校，官方网站:www.028gtxx.com；现有四个校区面试招生。四川铁路学校,成都高铁乘务学校,成都铁路工程学校,学校..."
9204595,晋城市教育局,jcedu.sx.cn,得分:1430,5352,20,网站简介：晋城市教育局官方网站
37735,中考试题库,shiti.zhongkao.com,得分:1429,5353,6,网站简介：中考试题库提供2013中考试题及答案、2013中考复习资料、初中各种考试题及答案、中考知识点大全等，包括电子教材、练习题、课件、教案及各种竞赛试题等，欢迎浏览。
41574,5068初中网,ms.5068.com,得分:1429,5354,3,网站简介：5068初中网是全国大的初中生在线门户网站，致力于为广大初中学生提供全面的课内外辅导教材与资料，以及网上生活中的各种娱乐内容！
854338,黄山市人事考试培训中心,hsrskp.cn,得分:1429,5355,16,网站简介：
1126942,石家庄经济学院华信学院,sjzuehx.cn,得分:1429,5356,5,网站简介：石家庄经济学院华信学院成立于2001年，是经教育部首批批准设立，由石家庄经济学院（原河北地质学院）创办的独立设置的全日制普通本科高等学校。
--,安徽省利辛县第一中学,www.lxxdyzx.com,得分:1429,5357,9,网站简介：利辛一中创建于1958年，现为安徽省示范高中、全国消防安全教育示范学校、全国青少年普法教育先进单位、全国环境教育示范学校。
9641,山东大学医学院,medicine.sdu.edu.cn,得分:1428,5358,0,网站简介：山东大学医学院位于山东大学趵突泉校区，是中国早的医学院校之一，前身为创建于1911年4月17日的齐鲁大学医学院，历史可追溯到1864年成立的登州文会馆和1891年成立的华美医院...
52997,北京理工大学珠海学院-招生信息网,zhaosheng.zhbit.com,得分:1428,5359,39,网站简介：北京理工大学珠海学院-招生信息网
94497,抚州人事考试网,0794.jxpta.com,得分:1428,5360,7,网站简介：抚州市人事考试中心官方网站
3640191,衡水五中,hsdwzx.com,得分:1428,5361,2,"网站简介：衡水中学,衡水五中,衡水第五中学,衡水第五中学初中部"
4676268,宁德职业技术学院,ndgzy.com,得分:1428,5362,4,网站简介：宁德职业技术学院是经福建省人民政府批准、教育部备案，由宁德农业学校和福安师范学校合并升格的闽东唯一一所具有高等教育招生资格的高等职业技术院校
2092,北大光华管理学院,gsm.pku.edu.cn,得分:1427,5363,0,网站简介：北京大学光华管理学院的前身是1985年建立的北京大学经济学院经济管理系。1993年12月，经济管理系与北京大学管理科学中心合并成立“北京大学工商管理学院”。在此基础上，19...
186292,聊城大学教务处,jwc.lcu.edu.cn,得分:1427,5364,2,网站简介：聊城大学教务处
4933052,怀集教育信息网,wzhjy.com,得分:1427,5365,8,网站简介：广东省怀集县教育局官网
978072,吉林艺术学院教务处,jiaowu.jlart.edu.cn,得分:1426,5366,107,网站简介：吉林艺术学院教务处
8591858,西安城市建设职业学院,xacsjsedu.com,得分:1426,5367,15,网站简介：始建于1993年，是教育部备案的全日制普通高校。40余个城市建设领域的急需专业，紧密结合经济和社会发展的需要。致力培养适应城市建设和管理的高端技能型人才，在校生10000人...
16468,西南交通大学网络中心,inc.swjtu.edu.cn,得分:1425,5368,0,网站简介：四川省成都市西南交通大学信息网络中心
110052,中国军网青年军事,youth.chinamil.com.cn,得分:1425,5369,63,网站简介：直击青年官兵缤纷生活，带你目睹青年官兵的情感世界，揭秘不为人知的魅力女兵。
227845,山西农业大学教务处,jwc.sxau.edu.cn,得分:1425,5370,1,网站简介：
192559,南通大学杏林学院,xlxy.ntu.edu.cn,得分:1425,5371,4,网站简介：南通大学杏林学院是经国家教育部批准设置的独立学院，坐落于风景秀丽素有“江海门户”之称的沿海开放城市、著名的教育之乡——江苏省南通市，以南通大学钟秀校区和启东校区...
311264,北京协和医学院研究生院,graduate.pumc.edu.cn,得分:1425,5372,2,网站简介：北京协和医学院研究生院官方网站
14543388,长沙新华电脑学院,www.csxinhua.com,得分:1425,5373,31,网站简介：长沙新华电脑学院隶属于新华电脑教育集团，成立于1994年，位于湖南省长沙市天心区经济开发区中意二路678号，是一所涵盖计算机应用工程师 、新媒体UI设计师[ 、电子商务工程...
231577,上海商学院招生信息网,zsw.sbs.edu.cn,得分:1424,5374,1,网站简介：上海商学院招生网是上海商学院官方网站下的招生专网，主要针对想报考上海商学院的考生，发布各类招生信息。
25747,山东教育网,edu.sdchina.com,得分:1424,5375,42,网站简介：中国山东教育网是山东教育网络媒体。山东高考网，山东公务员网，山东专升本网，山东教育网是山东省高考成绩查询录取查询平台，山东教育机构招生信息指定发布媒体，山东教育...
1478122,池州学院教务处,jw.czu.edu.cn,得分:1424,5376,0,网站简介：
960657,美梦网,indexedu.net,得分:1424,5377,145,网站简介：美梦网是索引留学旗下权威的美国留学服务网，为您分享美国留学申请资讯，美国留学签证办理技巧，留学美国的生活攻略。
679073,隆安教育信息网,laxjyj.com,得分:1424,5378,25,"网站简介：隆安教育信息网,广西南宁隆安县教育局主办,隆安县教育门户网站.含:隆安教育,隆安校园,隆安文学,隆安摄影,隆安茶馆,隆安体育等.教育资源丰富更新及时,是南宁市优秀教育网站,..."
6369345,扶余教育信息网 ,fyedu.cn,得分:1424,5379,24,网站简介： 吉林省扶余市教育局 官网
20237,华中农业大学普通本科招生网,zs.hzau.edu.cn,得分:1423,5380,2,网站简介：华中农业大学招生网是华中农业大学官方网站下的招生专网，主要针对想报考华中农业大学的考生，发布各类本科招生信息。
57535,太原理工大学图书馆,www.lib.tyut.edu.cn,得分:1423,5381,0,网站简介：太原理工大学是山西省唯一一所国家“211工程”重点建设大学，也是国家中部地区重点建设的五所高校之一。伴随学校发展建设的铿锵脚步，太原理工大学图书馆走过了百余年的艰辛...
916326,中小学资源网,res.kingsunsoft.com,得分:1423,5382,21,网站简介：方直金太阳旗下中小学资源网，为广大教师提供中小学语文、中小学数学、中小学英语教案、教学视频、试题、课件下载，搭建专业的教育资源共享、交流平台。
187316,吉林大学珠海学院本科招生网,zsb.jluzh.com,得分:1423,5383,8,网站简介：吉林大学珠海学院是经教育部2004年5月18日批准成立，现由吉林大学与珠海市华政教育投资有限公司在吉林大学珠海校区合作建设的独立学院。学院现设14个系，2个教学中心，1个教...
230357,深圳职业技术学院招生信息网,zhaosheng.szpt.edu.cn,得分:1423,5384,1,网站简介：深圳职业技术学院招生网是深圳职业技术学院官方网站下的招生专网，主要针对想报考深圳职业技术学院的考生，发布各类专科招生信息。
1374626,鲁东大学,ytnc.edu.cn,得分:1423,5385,55,网站简介：鲁东大学坐落在“中国佳魅力城市”——烟台，是一所以文理工为主体、多学科协调发展的省重点建设高校。2012年，成为首批“山东省应用型人才培养特色名校”、服务国家特殊需...
4872101,中山市技师学院,zsjx.cn,得分:1423,5386,1,网站简介：中山市技师学院，建校于1980年，东校区坐落于城区金字山下，占地面积12万平方米，建筑面积10万平方米；北校区坐落黄圃镇马新围，占地面积20万平方米，建筑面积11.5万平方米...
23507,长安大学研究生院,graduate.chd.edu.cn,得分:1422,5387,0,网站简介： 我校是全国较早进行研究生教育的高校之一，1978年恢复研究生招生，1983年开始招收博士研究生。
90465,语文工具书大全,ch.eywedu.com,得分:1422,5388,1050,网站简介：语文新课程资源网工具书大全
3142955,靖江教育,jsjjedu.com,得分:1422,5389,27,网站简介：靖江市教育局官方网站
4522261,河南省开封高级中学,kaigao.com,得分:1422,5390,7,网站简介：河南省开封高级中学是由清末的“河南省大学堂”和“开封府中学堂”两所学校沿革而来的。河南省大学堂创建于1902年，1903年改为河南省高等学堂，1913年改称为河南省立第一中...
11455,北京外国语大学本科生招生网,zhaosheng.bfsu.edu.cn,得分:1421,5391,0,网站简介：北京外国语大学招生网是北京外国语大学官方网站下的招生专网，主要针对想报考北京外国语大学的考生，发布各类本科招生信息。
197693,东北林业大学图书馆,lib.nefu.edu.cn,得分:1421,5392,3,网站简介：东北林业大学图书馆是国内林业文献信息收藏完整的图书馆之一，是联合国粮农组织出版物指定收藏馆，也是教育部科技查新工作站和中国林业知识产权信息中心。东北林业大学图书...
255112,江苏师范大学科文学院,kwxy.xznu.edu.cn,得分:1421,5393,6,网站简介：江苏师范大学科文学院的前身是成立于2000年4月的徐州师范大学科文学院，2005年5月经教育部批准为独立学院。2012年3月18日，经江苏省教育厅批准，徐州师范大学科文学院更名为...
29923,广州大学招生就业工作处,zj.gzhu.edu.cn,得分:1420,5394,27,网站简介：广州大学招生就业工作处官网
83678,散文网作文大全网频道,zuowen.sanwen.net,得分:1419,5395,60,"网站简介：散文网作文大全网频道为您提供小学生作文,初中作文,高中作文等各年级优秀作文大全，还包括中考、高考作文，中考、高考满分作文、英语作文等。写好作文，上作文大全网。"
197693,东北林业大学教务处,jwc.nefu.edu.cn,得分:1419,5396,2,网站简介：
6110578,赤峰人事考试信息网,cfpta.cn,得分:1419,5397,14388,网站简介：人力资源和社会保障部人事考试中心主办
8276149,鄂尔多斯市第一中学,eedsyz.cn,得分:1419,5398,5,网站简介：鄂尔多斯市第一中学创建于1939年，始称“国立伊盟中学”。1949年前直属于国民政府教育部管辖，解放后由绥远省人民政府接管，是一所公立中学，现为普通高中学校。建校76年来...
20842302,CMA培训网,17cma.com,得分:1419,5399,56,"网站简介：cfo（cma）的摇篮—上海立信会计学院培训中心:凭借享誉业界的师资团队和顶级教育平台,与美国注册管理会计师协会(ima),打造适合财务管理人员的注册管理会计师cma培训认证课程..."
37735,合肥中考网,hf.zhongkao.com,得分:1418,5400,5,"网站简介：合肥中考网是本地专业的中考门户网站,为合肥考生提供:合肥中考成绩查询、合肥中考分数线、合肥中考时间、合肥中考作文、合肥中考体育、合肥中考试题及答案等2018年合肥中考..."
19634798,浙江省苍南中学,cnzx.com.cn,得分:1418,5401,7,网站简介：浙江省苍南中学（原名苍南一中），浙江省一级重点中学，全国优秀科研学校，全国百强特色校，省文明学校，省首批现代教育技术实验学校。
468930,潍坊学院教务处,jwc.wfu.edu.cn,得分:1417,5402,1,网站简介：
999105,欧华词典 ,yidaliyu.ohdict.com,得分:1417,5403,4,网站简介：在线意大利语汉语翻译词典。
2931142,东莞市光明中学,gmhs.cn,得分:1417,5404,7,网站简介： 东莞市光明中学是广东光正教育集团投资兴建，直属东莞市教育局管理的民办公助类、全寄宿制的重点中学。学校创办于2003年，占地550亩，坐落于旗峰山下、同沙湖畔，交通便利...
6038847,广东考试网,gdksy.com,得分:1417,5405,1,"网站简介：广东考试网暨5184高考网主要为您提供广东省高考新闻,高考成绩查询,高考录取查询,本科院校招生,3A院校招生,3B院校招生等相关的高考信息。"
27519550,安徽省无为中学,wwzx.org,得分:1417,5406,48,网站简介： 无为中学创办于1925年，至今已有90年历史，2001年，学校晋升为安徽省示范性普通高级中学。
24647,中国地质大学（武汉）本科招生网,zhaosheng.cug.edu.cn,得分:1416,5407,5,网站简介：中国地质大学（武汉）本科招生网，旨在发布地大招生录取信息…
222574,广东海洋大学招生与就业指导中心,zsjy.gdou.edu.cn,得分:1416,5408,6,网站简介：广东海洋大学招生就业网，广东海洋大学招生与就业指导中心导航页
94497,吉安人事考试网,0796.jxpta.com,得分:1416,5409,7,网站简介：吉安市人事考试中心官方网站
2989255,献县第一中学,xxyzh.net,得分:1416,5410,23,网站简介：献县第一中学网站 献县第一中学 献县一中 献县中学 献县一中官网 河北省献县第一中学 河北献县一中xianxianyizhong  xianxianzhongxue  xianxianyizhong 
10654333,深圳市第三高级中学,sz3gao.com,得分:1416,5411,1,"网站简介：深圳第三高级中学网站，深圳第三高级中学初中部,深圳市第三高级中学,深圳市第三高级中学初中部网站，深圳市教苑中学，教苑中学，深圳市第3高级中学，深圳三高，深圳三中"
2669109,北京市第二中学,bjn2ms.net,得分:1415,5412,12,网站简介：北京市第二中学早记载为1724年清朝左翼宗学，是教育部“开展高中特色发展试验”项目学校、北京市高中示范校、北京市高中课改自主排课自主会考实验校、北京市培养创新人才翱...
100366,兰州交通大学教务处,jiaowu.lzjtu.edu.cn,得分:1414,5413,1,网站简介：兰州交通大学教务处
450994,山东农业大学教务处,jiaowu.sdau.edu.cn,得分:1414,5414,0,网站简介：山东农业大学教务处
71714,浙江科技学院本科招生网,zsb.zust.edu.cn,得分:1413,5415,3,网站简介：浙江科技学院本科招生网是浙江科技学院官方网站下的招生专网，主要针对想报考浙江科技学院的考生，发布各类本科招生信息。
46886,思想汇报网,sixianghuibao.yjbys.com,得分:1413,5416,40,网站简介：欢迎来到思想汇报网，这里提供2018年新的思想汇报范文，包括入党积极分子思想汇报，预备党员思想汇报，研究生等入党思想汇报范文，以及思想汇报格式写作指导，更多思想汇报...
187228,辽宁石油化工大学教务处,jwcweb.lnpu.edu.cn,得分:1413,5417,0,网站简介：
369133,三门教育网,smedu.org,得分:1413,5418,32,网站简介：三门县教育局官网
2140983,潍坊科技学院,wfkjxy.com.cn,得分:1413,5419,46,网站简介：潍坊科技学院坐落于著名的“中国蔬菜之乡”“中国海盐之都”——山东寿光，是寿光市人民政府兴办的一所全日制普通本科高校，国家职业教育创新试验区试点院校，山东省研究生...
4939734,西安市卫生学校,xaswx.com,得分:1413,5420,5,网站简介：西安市卫生学校是西安市唯一的一所全日制卫生类国家级重点中专，省级示范性中等职业学校。学校位于西安市南郊文化教育区，教学区建筑面积58251．87平方米，学校交通便利、环...
2092,北京大学汇丰商学院,phbs.pku.edu.cn,得分:1412,5421,12,网站简介：北京大学汇丰商学院（原北京大学深圳商学院）创办于2004年，是集教学、研究和社会服务于一体的学院，由北京大学副校长海闻教授担任创院院长。2008年8月30日，汇丰银行捐赠1...
4346939,乐清教科研网,yqjys.net,得分:1412,5422,10,网站简介：乐清教科研网
8085,吉林大学牡丹园,bbs.jlu.edu.cn,得分:1411,5423,59,网站简介：吉林大学官方论坛。
69518,广州智康1对1_,gz.jiajiaoban.com,得分:1411,5424,17,"网站简介：智康教育,领先的一对一个性化辅导、口碑好的家教辅导品牌,提供奥数、英语、语文、物理、化学等全科家教辅导,满足小学、小升初、初中、中考、高中、高考等各类人群家教辅导需..."
181474,福建医科大学教务处,jwc.fjmu.edu.cn,得分:1411,5425,0,网站简介：福建医科大学教务处_首页
3897884,石家庄理工职业学院,sjzlg.com,得分:1411,5426,6,"网站简介：石家庄理工职业学院是一所经河北省人民政府批准、国家教育部备案、河北省教育厅直属的全日制普通高等院校。学院以""格物致知、学以致用""为教育理念，学院现已形成..."
28520344,环县一中,www.gshxyz.com,得分:1411,5427,13,网站简介：环县一中创建于1955年，现为庆阳市首批示范性高中。
37735,大连中考网,dl.zhongkao.com,得分:1410,5428,2,"网站简介：大连中考网是本地专业的中考门户网站,为大连考生提供:大连中考成绩查询、大连中考分数线、大连中考时间、大连中考作文、大连中考体育、大连中考试题及答案等2018年大连中考..."
751468,灌云教育信息网,gyedu.lyge.cn,得分:1410,5429,9,网站简介：灌云教育信息网
2387618,贵州财经大学,portal.gzife.edu.cn,得分:1410,5430,13,网站简介：贵州财经大学始建于1958年，原名贵州财经学院，2012年更为现名。是贵州省唯一一所以经济学、管理学学科为主体，法学、哲学、文学、教育学、历史学、艺术学、理学、工学等多...
75676,英国移民网,workpermit.com.cn,得分:1409,5431,31,网站简介：英国移民网(www.workpermit.com.cn)隶属于北京金诺华国际教育发展中心，于2002年10月10日成功创立，到现在已经有了11个年头。在这11个年头里，金诺华国际凭借着英国移民网成...
280031,苏州科技学院,web.usts.edu.cn,得分:1409,5432,15,网站简介：苏州科技学院地处古城苏州的西部——国家级高新技术开发区，由原建设部直属高校苏州城建环保学院与原铁道部直属高校苏州铁道师范学院于2001年9月合并组建而成，是一所中央与...
2981044,江苏人事考试网,jsrenshi.com,得分:1409,5433,9,网站简介：本站发布江苏人事考试网新招考资讯，江苏人事考试信息网是提供人事考试报名、人事考试查询、江苏公务员考试报名等各类人事考试职称考试信息的平台，江苏人事考试网站第一时...
4516166,湖北麻城一中,mcyz.com,得分:1409,5434,21,网站简介：麻城市第一中学是湖北省首批重点中学，也是黄冈市首所示范高中。2002年12月学校顺利通过湖北省省级示范学校评估验收，正式跨入了湖北省省级示范学校行列。学校创建于1905年...
2003316,中国传媒大学播音主持艺术学院,boyin.cuctv.com.cn,得分:1408,5435,3,"网站简介：播音主持艺术学院是中国建立早,影响大的培养广播电视播音主持艺术专业高层次人才的教学基地,也是中国广播电视语言传播研究和应用语言学研究的科研基地."
--,辽宁省实验中学分校（北校）,lnsyzx.net,得分:1408,5436,8,"网站简介：辽宁省实验中学分校,省实验分校,辽宁省实验中学北校,省实验北校,辽宁第一校,辽宁名校,辽宁省名校,辽宁省第一校,辽宁省示范校,辽宁示范校,省实验中学,辽宁实验中学,lnsyzx.n..."
1064473,上海开放大学,shtvu.org.cn,得分:1407,5437,71,网站简介：上海开放大学官网
5943177,山东技师学院,sdjsxy.cn,得分:1407,5438,4,网站简介：山东技师学院是山东省人民政府批准设立、山东省人力资源和社会保障厅直属的全省第一所国办全日制技师学院，以培养高级技师、技师、高级技工等高技能人才为主。
--,陕西招生考试信息网,sxszb.cn,得分:1407,5439,0,网站简介：陕西招生考试信息网
48144,宁波大学本科招生网,zsb.nbu.edu.cn,得分:1406,5440,3,网站简介：宁波大学招生网是宁波大学官方网站下的招生专网，主要针对想报考宁波大学的考生，发布各类本科招生信息。
241022,江苏护理职业学院,jshywx.com,得分:1406,5441,10,"网站简介：江苏护理职业学院前身为淮阴医学专科学校,创办于1958年，1962年因国民经济调整改办为江苏省淮阴卫生学校，2007年改建为淮阴卫生高等职业技术学校，并成为江苏联合职业技术学..."
1289252,长春市人事教育考试中心,ccrjk.com,得分:1406,5442,3,网站简介：长春市人力资源和社会保障局主办，长春市人事教育考试中心承办。
381998,贵州师范大学求是学院,qsxy.gznu.edu.cn,得分:1405,5443,4,网站简介：贵州师范大学求是学院位于有“避暑之都”和“森林之城”美誉的贵州省省会——贵阳市。学院创办于2001年6月，是国家教育部批准设立的全日制普通高校独立学院，也是全国为数不...
46046,考北京电子科技职业学院,dky.bjedu.cn,得分:1404,5444,0,网站简介：北京电子科技职业学院是一所北京市属公办高等职业院校，位于北京经济技术开发区凉水河畔，占地807亩，是北京职教园区所在地，北京经济技术开发区内唯一一所高等院校。
1237276,快易典,www.hwapu.com.cn,得分:1404,5445,13,网站简介：深圳市快易典教育科技有限公司创立于2002年，是一家集研发、生产、销售为一体的高新技术企业，主要产品为电子书包、智能家教机、 学生电脑、儿童早教电脑、点读笔以及移动应...
--,奉新教育信息网 ,fxxjyj.com,得分:1404,5446,3,网站简介：奉新县教育局 主办
--,临汾平阳中学,lfpyzx.cn,得分:1404,5447,3,网站简介：临汾平阳中学是由百年名校临汾一中创办的一所民办公助普通完全中学。两校资源共享，优势互补，是山西省名校办民校的典范。
108735,河南理工大学教务处,jwc.hpu.edu.cn,得分:1403,5448,1,网站简介：
35787,东北师范大学教务处,jwc.nenu.edu.cn,得分:1403,5449,2,网站简介：
105761,福建师范大学招生办公室,zsb.fjnu.edu.cn,得分:1403,5450,5,网站简介：福建师范大学招生网是福建师范大学官方网站下的招生专网，主要针对想报考福建师范大学的考生，发布各类本科招生信息。
559558,安阳工学院教务网络管理系统,jwgl.ayit.edu.cn,得分:1403,5451,0,网站简介：
2706069,信阳师范学院华锐学院,hrxy.edu.cn,得分:1403,5452,10,网站简介：信阳师范学院华锐学院是经国家教育部批准设立、拥有学士学位授予权的一所全日制普通本科院校。学院位于大别山革命老区、全国十佳宜居城市信阳市，西邻“长淮明珠”南湾湖，...
3488137,汤尼英盖,www.toniandguychina.com,得分:1403,5453,7,"网站简介：tony&guy is the uk leading hairdressing company, developing the latest new trends in cutting, colouring, perming and styling."
5161614,哈尔滨职业技术学院,hzjxy.net,得分:1403,5454,19,网站简介： 哈尔滨职业技术学院位于有着“天鹅项下的珍珠”、“东方莫斯科”、“东方小巴黎”以及“冰城夏都”美誉的哈尔滨市，是隶属于哈尔滨市政府的一所重点服务地方装备制造业和现...
11614735,甘肃省静宁县第一中学,jingningsms.com,得分:1403,5455,14,网站简介：甘肃省静宁县第一中学创办于1941年9月， 2002年晋升为甘肃省示范性普通高中。
12894723,民乐网,minyue123.com,得分:1403,5456,59,"网站简介：民乐网（www.minyue123.com）是一个以传播民族音乐、弘扬民族文化为己任的网站,为乐友提供古筝、扬琴、笛子、二胡、琵琶、葫芦丝、民歌、戏曲、古典音乐、中国风等内容的视..."
333898,西安欧亚学院-教务处网站,jw.eurasia.edu,得分:1402,5457,0,网站简介：
26263,沈阳奥数网,sy.aoshu.com,得分:1401,5458,7,网站简介：沈阳奥数网是本地专业的小升初门户网站，提供2018及时的小升初政策、小升初报名考试、小升初特长生、奥数题及答案、重点中学攻略、沈阳杯赛等升学信息，沈阳小升初攻略尽在...
2789211,连江教育网,ljjyw.com,得分:1401,5459,27,网站简介：福州市连江教育局官方网站
16126340,福建省南安第一中学,nan1.com.cn,得分:1401,5460,1,网站简介：南安第一中学地处闽南金三角。学校自1939年创办以来，在上级领导、爱国侨胞、广大校友和社会各界的关心支持下，逐渐发展，日趋壮大。学校于1955年被确定为福建省重点中学，...
20267773,商洛职业技术学院,slzyjsxy.com,得分:1401,5461,6,网站简介：商洛职业技术学院是由陕西省人民政府批准、教育部备案的一所全日制公办普通高等职业院校，位于商洛市市区，于2005年8月挂牌成立。
10716,微百科,fenlei.hudong.com,得分:1400,5462,15,网站简介：微百科是互动百科的分类知识总库，通过树状与网状分类相结合的方法，将繁杂的百科知识进行梳理，以百科分类树和知识地图的形式展现，便于网友快速准确的查找所需知识。
279870,安徽师范大学皖江学院,wjcollege.ahnu.edu.cn,得分:1400,5463,9,网站简介：安徽师范大学皖江学院是2003年经国家教育部批准成立，由安徽师范大学按新机制、新模式举办的独立学院（二级学院），办学层次为全日制普通本科。学院实行董事会领导下的院长...
4311875,晋江第一中学,jjyz.net,得分:1400,5464,4,网站简介：晋江市第一中学坐落于著名侨乡晋江市区石鼓山，创办于1952年，是福建省文明学校、文明单位，荣获共青团中央等单位授予的“社会实践先进单位”称号，获得福建省推行《国家体...
15090389,石家庄实验中学,sjzsy.net.cn,得分:1400,5465,1,网站简介：石家庄实验中学位于石家庄市，是石家庄市教育局直属学校，省级示范性高中。始建于1979年，原名河北无极师范学校，2001年根据河北省师范教育改革的需要，为满足社会对优质高...
18150747,桂林中学,glzx.net,得分:1400,5466,11,网站简介：桂林中学建校于1905年，是广西壮族自治区重点中学和示范学校。学校位于市中心地段的解放西路28号，占地面积约40000平方米，现有教学建筑面积25000平方米。
1648580,东方启音官网,www.dfqy.com,得分:1399,5467,0,网站简介：启音启智信息咨询（深圳）有限公司（简称东方启音）是国内致力于儿童言语与智能发展的专业机构。秉持“让孩子轻松与世界对话”的服务理念，为国内发育迟缓、自闭症、唐氏症...
6878515,临汾职业技术学院,lfvtc.cn,得分:1399,5468,10,网站简介：临汾职业技术学院是国家教育部备案、山西省人民政府批准设立、面向全国招生的一所独立设置的公办全日制综合性高等专科院校。由国家级重点中专——山西省临汾卫生学校、临汾...
48974,南京林业大学招生办公室招生办公室,zsb.njfu.edu.cn,得分:1398,5469,2,网站简介：南京林业大学招生网是南京林业大学官方网站下的招生专网，主要针对想报考南京林业大学的考生，发布各类本科招生信息。
102885,浙江省自学考试报名服务平台,zkwb.zjzs.net,得分:1398,5470,3,网站简介：浙江省教育考试院主办网站
121685,西北师范大学知行学院,zxxy.nwnu.edu.cn,得分:1398,5471,23,网站简介：西北师范大学知行学院(ZHIXING COLLEGE OF NORTHWEST NORMAL UNIVERSITY)成立于1999年，是甘肃省第一所以全新的机制和模式办学的普通本科院校。
